sample_id,split,recalculated_score,risk_score,risk_percentile,diff
be5fb24f452dd7c4db70,train,0.8057031462513589,0.805703,98.6,1.4625135891233043e-07
244d306f1ae08a65f388,train,0.5945845190471202,0.594585,100.0,4.809528798555007e-07
978ebda63cae179b475c,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
a87b6e4f2260ae26adbd,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
97539155299691209f5a,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
4543af280ee8b7a9bf06,train,0.5244637397161933,0.524464,14.0,2.602838067300439e-07
8d6463c89bb6cfd84f7c,train,0.5161920117134513,0.516192,12.5,1.1713451320005674e-08
9acde721ef903b5b3482,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
4272fe4370daf9d65c92,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
8710fc3e2e4f9f90443f,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
71e78f410df3d00a3341,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
2a76b0a7150f56641ad8,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
918e8f287ebb1f813c4b,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
ed4e0629c7aa851c4056,train,0.5081224319477743,0.508122,6.8,4.319477743264244e-07
397dcb7ab14a31693889,train,0.5028094635862205,0.502809,9.4,4.635862205226715e-07
8e9e78a04222ba9a42b1,train,0.3413417460402165,0.341342,3.9,2.539597834805285e-07
f21db3e8793282449d7a,train,0.11796796749703727,0.117968,0.6,3.250296273793474e-08
f61ec12066d5b5c8a5a4,train,0.029707896767978702,0.029708,0.4,1.0323202129583486e-07
87f3c7dff02ca2ee606f,train,0.4568317495891564,0.456832,12.3,2.5041084361632215e-07
6786c6dc7abf6e0f766d,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
fd69db22ce6be2602b8f,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
7a5a472e0aeb70f5249f,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
77ddb4ad248bb447fe1a,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
e58f62bff525787d0399,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
79ac6c6cd84552ed5659,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
5453788b7332cb43d73a,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
e84f9be8fbb440268c2a,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
b38ed256a0ace1ead922,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
5fda104b5f888c6861b6,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
b69c6a3ca49384ef752a,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
4019e1e5f1c1e07ec25f,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
5dd0de9791b848fc8dd6,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
bdf72d9cbc6ba53ff659,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
2266764f5ea91a9b2f34,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
8861f749ec909527fac0,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
69d92afb2881a20db8e3,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
e232b4fbdd7db419978a,train,0.45997773609582515,0.459978,4.0,2.639041748464521e-07
cfd4e86e16b194467406,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
f5a8426513d8e5cb16fb,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
07c8f5895d5a80fa68e1,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
e3d4bed72fb5c037150d,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
833c59166d64836ca878,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
1df9eb840d6b10509e87,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
dd6a40f0fab47c63f1a0,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
f577039319fe7c54ae8b,train,0.7397510579956202,0.739751,93.6,5.7995620195150366e-08
a114b9ef2c6ff873d95c,train,0.8297522302196619,0.829752,98.9,2.302196618897412e-07
dd0277fc1323e33f1e72,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
03352f5632c788035c46,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
32ec62342dbf15e2d08d,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
f3b68db7c133271e634e,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
6f2e06cb214c8f9de8be,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
8178eae99372d0650ad9,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
259de1819c7e9da6983b,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
5c1e3f6c699e128d0827,train,0.5356626400542556,0.535663,56.9,3.599457444325438e-07
33e54c7d5dc8a7030dbd,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
184a38df99737eaef9a7,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
ab9720e564b847b7a40e,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
5738e74c7eb6edcecb12,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
e45163f40724d224326f,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
0171f12141e8f44fbcf7,train,0.21393109599502183,0.213931,2.2,9.599502182044972e-08
4f0e171a9d5463ba2e8a,train,0.23335837313316712,0.233358,3.3,3.731331671141813e-07
8cb5e9b7577995bd3e21,train,0.26049246844135154,0.260492,1.7,4.6844135154211486e-07
001a7110b83966735802,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
cf3d846a44cf422a2fa9,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
49e8f1bae63d6df8cb2a,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
32e5e8f197b38917e1af,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
aa258e908412c478942b,validation,0.29854654309667217,0.298547,5.1,4.569033278389867e-07
820fe8b0c39ee81ddbaf,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
2cfa32e52b42c4c20371,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
4b69d6173e0444a026ca,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
aae94b83ff04e5d35f6c,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
8071c528df2cfbd31e19,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
69d87d1bebd85eb0f7cd,train,0.8427033434914427,0.842703,94.7,3.434914427336011e-07
87df7b821c2264d1a492,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
03468083881aedbb50dc,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
00adc5e0b11ef8a7c751,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
656a00fd516a56d1228f,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
192e47f7f7dc61e98573,train,0.18458657041612142,0.184587,2.5,4.295838785806083e-07
1e6677aaa04b5601c3e4,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
91648106aa041e9c2c10,validation,0.5699885359197959,0.569989,16.9,4.6408020404342665e-07
044882a911056b7e082e,validation,0.5840373435830969,0.584037,19.9,3.4358309686233213e-07
6e81e9d7672c4c7b317b,train,0.8285200413848884,0.82852,97.7,4.13848884051049e-08
6aa63922b9e4410a3813,validation,0.8268912429260931,0.826891,98.3,2.429260930192356e-07
1bd81535ca1b7a04932a,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
cf6512d153b06653a854,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
7c4e34b2812cef084205,train,0.40460365163063367,0.404604,12.4,3.4836936635418425e-07
5ab63639a672d6a23ddd,train,0.4055872832282566,0.405587,5.7,2.832282566256339e-07
17656685acbf668bb0a2,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
ef5c4456c5a12d6641d5,train,0.36361248137334556,0.363612,7.0,4.813733455732994e-07
aa5d4fbb2415008f9aba,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
6227408575eb5b76230a,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
87d98e2f1241f96be16f,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
24603f14c49fac87262b,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
f5b2dd0b1f4c23ca4ee0,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
be8d26d4f6f3ead2a8bd,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
83574df4257f96e8be9b,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
dd61bb99456eca9b411f,validation,0.8435205315746452,0.843521,99.4,4.684253547271311e-07
4867badc5fb61e08ee40,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
6c42a96737038d51eafa,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
8fd827506a753e3b6c35,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
dc9401c20b8257e3153d,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
7bead813979ca9c08131,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
931283b0ef582f72ec0c,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
15435963d49ecb9b7c71,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
ec1ff2a630d4f9e8d4cd,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
b2753a1f2bf07e330a64,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
dd1f8f71e4cd9cb6b97d,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
824a6afebeec1dbe0445,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
7df8c840b4066dfae2ff,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
319b698ad9f3f8c8d511,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
244bf5066d482bd9cfeb,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
dc85b307e0ceae8ae832,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
b447c94d418efa0c1866,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
20bed7bd873f02af2f9c,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
8c9abbf92658696b8ef9,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
f40abe4e018120bed567,validation,0.36726010170504425,0.36726,10.8,1.0170504427531313e-07
0fcbc6f622adc39f4430,train,0.5091500067091971,0.50915,16.0,6.709197086784968e-09
95134a8f09bfc1f956c5,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
cce3b2bf0732975bf3fd,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
c92f16f57611f4916151,train,0.24460870531987303,0.244609,1.3,2.9468012696654e-07
7e08ca8bccceabfb7646,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
c8c13459e25c5c356ebb,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
48e2b7f9ef7cb662c1ad,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
345a4a35db6d93805681,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
bac3cd55f383564410f5,train,0.22391996408896525,0.22392,1.5,3.591103475697466e-08
fe20b3208bc9c4a264cc,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
09495280ad8762d5bf56,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
69cca2827ece4b738e59,train,0.86044342603726,0.860443,97.1,4.26037260026213e-07
180cb898963026fcc73d,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
fa57ad80eb352a248525,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
0208414170dfe6cdebfb,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
700f5ffbb18bc87e7eb2,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
b98f4038ff70ceb14a76,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
f5f74de4f65f9fd9f117,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
a65069e8be2afe685756,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
084e987b24426937109d,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
0d799922d126b93ff380,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
11b7446c43df79761e25,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
1976e362cf34f29f0405,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
c6dcaf6f49e533d471f6,train,0.8738948434177177,0.873895,98.2,1.5658228225134962e-07
f9f5a655bb1ebc04285b,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
f251385921f450ab719f,train,0.5888713857599234,0.588871,13.5,3.857599233381137e-07
8cdcc6cb555a72e6086a,train,0.6293709111994866,0.629371,95.6,8.880051338699957e-08
8deec10042b3c76e51c7,train,0.4143683180621884,0.414368,5.4,3.1806218836472056e-07
c46325f2bc518e9d7c95,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
13525c1fbd48ebfe0cd0,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
1e224a2b4aa4606349b2,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
9a2be2ae04b1a3d33506,train,0.5704045845242353,0.570405,8.4,4.1547576479228354e-07
31396eb5829b6e9cdd54,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
2cc5aa6ba1b4996b3f85,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
329856945ed789b33922,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
757b184e2a86c8f6dece,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
0f43830245d9345e58ee,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
767cdf64d98983721dd0,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
896b7c0ca8af9069f44d,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
128f322c8de0c9a9767a,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
57b533d5d6c372bde2c4,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
f906b3446ec1dce3df7f,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
b02a6c5573197e9ddf41,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
977e69b641c242601bef,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
7f7119930e0c0d6713a7,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
5ac1ce5c15198337687e,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
5b3413600ddca3edeb36,train,0.6077695247861009,0.60777,57.4,4.752138991204191e-07
9d43b57202bb57772097,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
7c466095d7fe95c84e0b,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
f09db20c91a16891f4dc,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
fd04d7c428a9bae351ae,train,0.6077695247861009,0.60777,57.4,4.752138991204191e-07
927e8b3a3bef30517789,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
54a71a63d6b52cc9868d,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
52fd4898e7a7fb7abed2,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
0daad4c6d1e84a6c504a,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
4676ad7967a344032b17,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
89290bab2e048169cb45,train,0.6857261890012303,0.685726,93.7,1.8900123033294136e-07
29551cfd3107e6b5c14d,train,0.8937473467662158,0.893747,100.0,3.46766215852945e-07
8f06b39135fd4efd773e,train,0.8982238667136477,0.898224,100.0,1.332863522884864e-07
cf2707aa61005cd4eaa8,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
5e67aa162d9021791fe0,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
ace8f77bfb70600c16fb,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
ee3c387f1c06d9d69794,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
0f7e90890b747cb9adfd,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
4aaf9bdb68c309866e47,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
37edf9c24aad99f4dc50,train,0.43593706386158065,0.435937,10.5,6.386158063476088e-08
e0afc2204162fc55eebf,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
ac035c23d6530627b397,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
5f21f6e03243d6f8bcf9,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
59557b6bf6e458d1127e,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
6a3754123d6aad898d75,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
2b869804f064f119620c,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
298c35c2444ff9c00497,train,0.5356626400542556,0.535663,56.9,3.599457444325438e-07
e3dc47077c62d74c2a12,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
b4fc68b2e1aaefae931d,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
21d46e7bafe5339fa4a2,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
41dbf36b60c4d52c8840,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
7c3c1dcde0bad4675643,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
b9a5fcddfb955df7c251,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
3f9b026d78cb4452b9ad,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
4d3bf9f4c45278f1dabe,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
b1e7c628909aa1f57613,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
0b5867cf4e108c6ad7db,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
2145f88b92b4e31e4410,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
cf02c5d811590ecf66b3,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
dc8a025f0d7552cb0e0d,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
3c82a4a88f7db7213b9e,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
03cc1e84a1a05bf128e7,train,0.546274009459841,0.546274,20.4,9.459840910608364e-09
e72a76e5f8467a736cf0,validation,0.22965537971285319,0.229655,3.5,3.7971285318794123e-07
822303f1b223cae5e96d,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
77f4f35c80b47fdbc322,validation,0.6461728390090955,0.646173,93.4,1.609909044963942e-07
fba428f989ce1a8ccc25,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
999fd66e7d44c388fdc1,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
b71c0c8298d73c5f6287,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
2a45faded62513db616f,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
52a59f7b6957f7dc6063,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
87cd12a4964207b29770,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
bcb215273deec0aa1ea4,train,0.5090191374784034,0.509019,9.2,1.3747840343913964e-07
fe8b27ce647df2b0a990,train,0.15762779363732957,0.157628,1.1,2.0636267042406509e-07
aa9b1baf895e833ec2cf,train,0.16833458877643848,0.168335,2.2,4.112235615361115e-07
076cbe1b883652802f92,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
53131bf68a9b7a343b7f,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
0a3bacb9c952acdd9e5f,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
baeb9fc034d48a37ca7b,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
ffd1047f75c2b22b6b9e,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
c413329320593aa52c69,validation,0.49291089959237666,0.492911,13.7,1.0040762332685915e-07
ee374c889bf431973fae,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
b87fc8c32b4384aa988d,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
922987f9d6207806ced1,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
541843c9de3809651725,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
1ff82f07e61c8f6de673,validation,0.1758698408275569,0.17587,2.0,1.5917244308716327e-07
cd1c3776ecc711bc89fb,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
29676c7ac97259a58321,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
a016d0e3a35b898ae2d9,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
c31ee8426ae09e818198,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
82e7ca706daba88c8180,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
6eec9231d6a901d88bea,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
282265271085afde1f45,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
110ea2abb17d5ecfedf2,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
7a4be3207dc7fca9b570,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
c29508579ceef3d53830,train,0.2972561700182647,0.297256,2.9,1.7001826468909798e-07
2f44b30e1d4508269f87,train,0.29300006875727885,0.293,4.9,6.875727887045713e-08
82907ee485617c68f041,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
63f549c80b327dd63cd1,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
68f0342f4e82b2dbe0f6,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
fa744140fb2061514904,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
f8a2597af1b7b2f4e323,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
7f934b0efa4bb9f7c864,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
6dc8d327a4b3ddc4499c,validation,0.6538739713821573,0.653874,94.1,2.8617842651179615e-08
8cc4cbd3262bf903ec07,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
bc7c250bd3e53fc9f585,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
16bebb03f8e2000bd20c,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
d81c1a10ceb70dd0bfff,train,0.4621856228735222,0.462186,14.4,3.7712647776855235e-07
880def48757d84f28cac,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
d9f0a74d6b5ad5a951d4,train,0.1635502436536873,0.16355,1.5,2.4365368730960846e-07
b09a717afc0c504dbdc5,train,0.2805640728660933,0.280564,5.4,7.28660933257963e-08
330945033f1a3f57781a,train,0.210068297851721,0.210068,1.9,2.978517209817344e-07
6273b4fe5954ffc2a7ea,train,0.24691221442533087,0.246912,4.9,2.1442533088000815e-07
b7b3196780aa48665c4c,train,0.3573567527261469,0.357357,7.0,2.4727385306011485e-07
0d927545996ac2402199,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
0fcbf2b16cc4e2bf5a48,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
62e385657564cd03d0a6,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
6d400a99127fb73bc4bf,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
137bf5d8c56422dadc6b,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
3109607653d0c03eedd6,train,0.8742503914110631,0.87425,98.4,3.914110631164647e-07
121de680b70ee1ad1f01,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
fb355ff40ae044320f4e,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
77bb3ddd720712810749,validation,0.49811280993651796,0.498113,14.7,1.9006348200845125e-07
df45be900bbb9df7fe98,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
c213d8a98fd65509a50a,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
6f48f0afa1b9bbf7bb33,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
ebb357087d813b6c19cd,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
6eee08ac35d6406d4106,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
05806347ea36f4db7ed2,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
fd5f4744ef1bb4f4ac0f,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
fe7786c8aa05a196d21d,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
1c3f6c71dcdd57b53af7,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
15d4930b319b25f9d2af,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
e71a139557125e09611d,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
b0dbd904b80409884df9,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
f9642afd01d9b7024e62,train,0.8353274113614158,0.835327,93.8,4.1136141570863316e-07
61f83fe6fd3f0d6847b9,train,0.6054677136143556,0.605468,52.7,2.863856444212942e-07
4d87d4cb8a62069de812,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
798f1925ae45ade0795b,train,0.2705247667603384,0.270525,5.6,2.3323966164001675e-07
a24192311c083ab0be26,train,0.3608100644630236,0.36081,7.7,6.446302358575906e-08
523176728b6156942aa6,train,0.14699098644240277,0.146991,1.0,1.3557597239310937e-08
bae7a8d3734baa079400,train,0.25664755364032654,0.256648,3.1,4.4635967344497374e-07
fd44f43c68e5ea0e1f93,train,0.19576735879873156,0.195767,3.1,3.5879873155897357e-07
7318e81b19f2781cf2de,train,0.10541266979080999,0.105413,1.1,3.302091900192483e-07
9b8b63a687a7f87b3b2b,train,0.10257415037104305,0.102574,0.5,1.5037104304782556e-07
d90baf8b1fc676027177,train,0.09076954036025875,0.09077,1.6,4.5963974125429186e-07
34ff55085de21eb9e937,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
88bf824347927438065f,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
9612f959365c0518baea,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
1fc9d0f799712785aae3,train,0.6054677136143556,0.605468,53.4,2.863856444212942e-07
90dc067cd3969bdc27e0,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
e3ddfae5b76bbd9c628b,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
49f48eef154e2a77b8ae,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
113eb8f4e846a97cf0d7,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
068ea0c4df441441ee11,train,0.6054677136143556,0.605468,53.4,2.863856444212942e-07
0a6b8473f2014b8a5ae9,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
3eb24ef69530cc2ac807,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
ade9799171ff0dc842ce,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
1adc8eb7d0ea8d89f8a9,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
83de2137c089ea5a2d0e,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
1d69cce665828be2a2ba,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
bdfb7d272b2d0dc293c9,train,0.43437621382824876,0.434376,15.5,2.138282487740284e-07
52d21842ca1b67bf7d58,train,0.5542962092469796,0.554296,20.3,2.0924697963220495e-07
222f032e5a029757b886,validation,0.5313741504491112,0.531374,15.4,1.5044911116923743e-07
78c8617869c1b1127965,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
