unique_key,stage,split,quarter,method_or_comparison,metric,value,source_file,source_row,source_column,source_sha256
data_flow|all|all|Inspection原始行|n|样本排除流.csv|2,data_flow,all,all,Inspection原始行,n,1365781,结果/01_数据审计/样本排除流.csv,2,n,41ad639b115e106b8a4ebdbaae95f5d7d6d6b83c33c932ee22ce2be3141fc2a9
split_audit|validation|2022Q4|all|candidate_total|时间切分审计.csv|44,split_audit,validation,2022Q4,all,candidate_total,104,结果/01_数据审计/时间切分审计.csv,44,candidate_total,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|mature_positive|时间切分审计.csv|44,split_audit,validation,2022Q4,all,mature_positive,64.0,结果/01_数据审计/时间切分审计.csv,44,mature_positive,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|mature_negative|时间切分审计.csv|44,split_audit,validation,2022Q4,all,mature_negative,38.0,结果/01_数据审计/时间切分审计.csv,44,mature_negative,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|immature_open_case|时间切分审计.csv|44,split_audit,validation,2022Q4,all,immature_open_case,0,结果/01_数据审计/时间切分审计.csv,44,immature_open_case,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|immature_other|时间切分审计.csv|44,split_audit,validation,2022Q4,all,immature_other,2,结果/01_数据审计/时间切分审计.csv,44,immature_other,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|mature_total|时间切分审计.csv|44,split_audit,validation,2022Q4,all,mature_total,102,结果/01_数据审计/时间切分审计.csv,44,mature_total,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|mature_rate|时间切分审计.csv|44,split_audit,validation,2022Q4,all,mature_rate,0.9807692307692308,结果/01_数据审计/时间切分审计.csv,44,mature_rate,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|n|时间切分审计.csv|44,split_audit,validation,2022Q4,all,n,102,结果/01_数据审计/时间切分审计.csv,44,n,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2022Q4|all|positives|时间切分审计.csv|44,split_audit,validation,2022Q4,all,positives,64.0,结果/01_数据审计/时间切分审计.csv,44,positives,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|candidate_total|时间切分审计.csv|45,split_audit,validation,2023Q1,all,candidate_total,143,结果/01_数据审计/时间切分审计.csv,45,candidate_total,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|mature_positive|时间切分审计.csv|45,split_audit,validation,2023Q1,all,mature_positive,89.0,结果/01_数据审计/时间切分审计.csv,45,mature_positive,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|mature_negative|时间切分审计.csv|45,split_audit,validation,2023Q1,all,mature_negative,52.0,结果/01_数据审计/时间切分审计.csv,45,mature_negative,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|immature_open_case|时间切分审计.csv|45,split_audit,validation,2023Q1,all,immature_open_case,0,结果/01_数据审计/时间切分审计.csv,45,immature_open_case,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|immature_other|时间切分审计.csv|45,split_audit,validation,2023Q1,all,immature_other,2,结果/01_数据审计/时间切分审计.csv,45,immature_other,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|mature_total|时间切分审计.csv|45,split_audit,validation,2023Q1,all,mature_total,141,结果/01_数据审计/时间切分审计.csv,45,mature_total,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|mature_rate|时间切分审计.csv|45,split_audit,validation,2023Q1,all,mature_rate,0.986013986013986,结果/01_数据审计/时间切分审计.csv,45,mature_rate,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|n|时间切分审计.csv|45,split_audit,validation,2023Q1,all,n,141,结果/01_数据审计/时间切分审计.csv,45,n,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
split_audit|validation|2023Q1|all|positives|时间切分审计.csv|45,split_audit,validation,2023Q1,all,positives,89.0,结果/01_数据审计/时间切分审计.csv,45,positives,4d2182b2a6b381724917b4955265c5ebb3a53c71515679e369054fd0ab79412e
maturity_audit|embargo|2023Q2|all|candidate_total|成熟度审计.csv|2,maturity_audit,embargo,2023Q2,all,candidate_total,164,结果/01_数据审计/成熟度审计.csv,2,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q2|all|mature_positive|成熟度审计.csv|2,maturity_audit,embargo,2023Q2,all,mature_positive,0.0,结果/01_数据审计/成熟度审计.csv,2,mature_positive,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q2|all|mature_negative|成熟度审计.csv|2,maturity_audit,embargo,2023Q2,all,mature_negative,0.0,结果/01_数据审计/成熟度审计.csv,2,mature_negative,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q2|all|immature_open_case|成熟度审计.csv|2,maturity_audit,embargo,2023Q2,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,2,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q2|all|immature_other|成熟度审计.csv|2,maturity_audit,embargo,2023Q2,all,immature_other,164,结果/01_数据审计/成熟度审计.csv,2,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q2|all|mature_total|成熟度审计.csv|2,maturity_audit,embargo,2023Q2,all,mature_total,0,结果/01_数据审计/成熟度审计.csv,2,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q2|all|mature_rate|成熟度审计.csv|2,maturity_audit,embargo,2023Q2,all,mature_rate,0.0,结果/01_数据审计/成熟度审计.csv,2,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q3|all|candidate_total|成熟度审计.csv|3,maturity_audit,embargo,2023Q3,all,candidate_total,176,结果/01_数据审计/成熟度审计.csv,3,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q3|all|mature_positive|成熟度审计.csv|3,maturity_audit,embargo,2023Q3,all,mature_positive,0.0,结果/01_数据审计/成熟度审计.csv,3,mature_positive,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q3|all|mature_negative|成熟度审计.csv|3,maturity_audit,embargo,2023Q3,all,mature_negative,0.0,结果/01_数据审计/成熟度审计.csv,3,mature_negative,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q3|all|immature_open_case|成熟度审计.csv|3,maturity_audit,embargo,2023Q3,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,3,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q3|all|immature_other|成熟度审计.csv|3,maturity_audit,embargo,2023Q3,all,immature_other,176,结果/01_数据审计/成熟度审计.csv,3,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q3|all|mature_total|成熟度审计.csv|3,maturity_audit,embargo,2023Q3,all,mature_total,0,结果/01_数据审计/成熟度审计.csv,3,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q3|all|mature_rate|成熟度审计.csv|3,maturity_audit,embargo,2023Q3,all,mature_rate,0.0,结果/01_数据审计/成熟度审计.csv,3,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q4|all|candidate_total|成熟度审计.csv|4,maturity_audit,embargo,2023Q4,all,candidate_total,131,结果/01_数据审计/成熟度审计.csv,4,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q4|all|mature_positive|成熟度审计.csv|4,maturity_audit,embargo,2023Q4,all,mature_positive,0.0,结果/01_数据审计/成熟度审计.csv,4,mature_positive,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q4|all|mature_negative|成熟度审计.csv|4,maturity_audit,embargo,2023Q4,all,mature_negative,0.0,结果/01_数据审计/成熟度审计.csv,4,mature_negative,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q4|all|immature_open_case|成熟度审计.csv|4,maturity_audit,embargo,2023Q4,all,immature_open_case,1,结果/01_数据审计/成熟度审计.csv,4,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q4|all|immature_other|成熟度审计.csv|4,maturity_audit,embargo,2023Q4,all,immature_other,130,结果/01_数据审计/成熟度审计.csv,4,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q4|all|mature_total|成熟度审计.csv|4,maturity_audit,embargo,2023Q4,all,mature_total,0,结果/01_数据审计/成熟度审计.csv,4,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|embargo|2023Q4|all|mature_rate|成熟度审计.csv|4,maturity_audit,embargo,2023Q4,all,mature_rate,0.0,结果/01_数据审计/成熟度审计.csv,4,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q1|all|candidate_total|成熟度审计.csv|5,maturity_audit,test,2024Q1,all,candidate_total,172,结果/01_数据审计/成熟度审计.csv,5,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q1|all|immature_open_case|成熟度审计.csv|5,maturity_audit,test,2024Q1,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,5,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q1|all|immature_other|成熟度审计.csv|5,maturity_audit,test,2024Q1,all,immature_other,0,结果/01_数据审计/成熟度审计.csv,5,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q1|all|mature_total|成熟度审计.csv|5,maturity_audit,test,2024Q1,all,mature_total,172,结果/01_数据审计/成熟度审计.csv,5,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q1|all|mature_rate|成熟度审计.csv|5,maturity_audit,test,2024Q1,all,mature_rate,1.0,结果/01_数据审计/成熟度审计.csv,5,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q2|all|candidate_total|成熟度审计.csv|6,maturity_audit,test,2024Q2,all,candidate_total,167,结果/01_数据审计/成熟度审计.csv,6,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q2|all|immature_open_case|成熟度审计.csv|6,maturity_audit,test,2024Q2,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,6,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q2|all|immature_other|成熟度审计.csv|6,maturity_audit,test,2024Q2,all,immature_other,0,结果/01_数据审计/成熟度审计.csv,6,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q2|all|mature_total|成熟度审计.csv|6,maturity_audit,test,2024Q2,all,mature_total,167,结果/01_数据审计/成熟度审计.csv,6,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q2|all|mature_rate|成熟度审计.csv|6,maturity_audit,test,2024Q2,all,mature_rate,1.0,结果/01_数据审计/成熟度审计.csv,6,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q3|all|candidate_total|成熟度审计.csv|7,maturity_audit,test,2024Q3,all,candidate_total,160,结果/01_数据审计/成熟度审计.csv,7,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q3|all|immature_open_case|成熟度审计.csv|7,maturity_audit,test,2024Q3,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,7,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q3|all|immature_other|成熟度审计.csv|7,maturity_audit,test,2024Q3,all,immature_other,0,结果/01_数据审计/成熟度审计.csv,7,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q3|all|mature_total|成熟度审计.csv|7,maturity_audit,test,2024Q3,all,mature_total,160,结果/01_数据审计/成熟度审计.csv,7,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q3|all|mature_rate|成熟度审计.csv|7,maturity_audit,test,2024Q3,all,mature_rate,1.0,结果/01_数据审计/成熟度审计.csv,7,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q4|all|candidate_total|成熟度审计.csv|8,maturity_audit,test,2024Q4,all,candidate_total,143,结果/01_数据审计/成熟度审计.csv,8,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q4|all|immature_open_case|成熟度审计.csv|8,maturity_audit,test,2024Q4,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,8,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q4|all|immature_other|成熟度审计.csv|8,maturity_audit,test,2024Q4,all,immature_other,0,结果/01_数据审计/成熟度审计.csv,8,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q4|all|mature_total|成熟度审计.csv|8,maturity_audit,test,2024Q4,all,mature_total,143,结果/01_数据审计/成熟度审计.csv,8,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2024Q4|all|mature_rate|成熟度审计.csv|8,maturity_audit,test,2024Q4,all,mature_rate,1.0,结果/01_数据审计/成熟度审计.csv,8,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q1|all|candidate_total|成熟度审计.csv|9,maturity_audit,test,2025Q1,all,candidate_total,179,结果/01_数据审计/成熟度审计.csv,9,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q1|all|immature_open_case|成熟度审计.csv|9,maturity_audit,test,2025Q1,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,9,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q1|all|immature_other|成熟度审计.csv|9,maturity_audit,test,2025Q1,all,immature_other,0,结果/01_数据审计/成熟度审计.csv,9,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q1|all|mature_total|成熟度审计.csv|9,maturity_audit,test,2025Q1,all,mature_total,179,结果/01_数据审计/成熟度审计.csv,9,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q1|all|mature_rate|成熟度审计.csv|9,maturity_audit,test,2025Q1,all,mature_rate,1.0,结果/01_数据审计/成熟度审计.csv,9,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q2|all|candidate_total|成熟度审计.csv|10,maturity_audit,test,2025Q2,all,candidate_total,143,结果/01_数据审计/成熟度审计.csv,10,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q2|all|immature_open_case|成熟度审计.csv|10,maturity_audit,test,2025Q2,all,immature_open_case,0,结果/01_数据审计/成熟度审计.csv,10,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q2|all|immature_other|成熟度审计.csv|10,maturity_audit,test,2025Q2,all,immature_other,0,结果/01_数据审计/成熟度审计.csv,10,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q2|all|mature_total|成熟度审计.csv|10,maturity_audit,test,2025Q2,all,mature_total,143,结果/01_数据审计/成熟度审计.csv,10,mature_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q2|all|mature_rate|成熟度审计.csv|10,maturity_audit,test,2025Q2,all,mature_rate,1.0,结果/01_数据审计/成熟度审计.csv,10,mature_rate,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q3|all|candidate_total|成熟度审计.csv|11,maturity_audit,test,2025Q3,all,candidate_total,139,结果/01_数据审计/成熟度审计.csv,11,candidate_total,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q3|all|immature_open_case|成熟度审计.csv|11,maturity_audit,test,2025Q3,all,immature_open_case,2,结果/01_数据审计/成熟度审计.csv,11,immature_open_case,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
maturity_audit|test|2025Q3|all|immature_other|成熟度审计.csv|11,maturity_audit,test,2025Q3,all,immature_other,0,结果/01_数据审计/成熟度审计.csv,11,immature_other,13c27b38366d5906e913a5ec9246679a4ee69a9b48741df22d2d997e6ccd846b
